 12941101 
|C190|000|5102|18|151,6|151,6|27,29|0|0|0|0|| 18872103 
|C190|060|5405|0|129,8|0|0|0|0|0|0|| 18873103 
|C190|100|5102|18|299,7|299,7|53,95|0|0|0|0|| 18873103 
|C190|060|5405|0|12,11|0|0|0|0|0|0|| 18873103 
|C190|000|5102|18|17,29|17,29|3,11|0|0|0|0|| 18874103 
|C190|000|5102|18|22,69|22,69|4,08|0|0|0|0|| 18874103 
|C190|160|5405|0|79,6|0|0|0|0|0|0|| 18874103 
|C190|060|5405|0|107,68|0|0|0|0|0|0|| 18875103 
|C190|060|5405|0|179,9|0|0|0|0|0|0|| 18876103 
|C190|060|5405|0|71,39|0|0|0|0|0|0|| 18876103 
|C190|000|5102|18|6,59|6,59|1,19|0|0|0|0|| 18877103 
|C190|100|5102|18|47,5|47,5|8,55|0|0|0|0|| 18877103 
|C190|060|5405|0|59,9|0|0|0|0|0|0|| 18877103 
|C190|160|5405|0|23,4|0|0|0|0|0|0|| 18878103 
|C190|000|5102|18|92,7|92,7|16,68|0|0|0|0|| 18878103 
|C190|100|5102|18|39,9|39,9|7,19|0|0|0|0|| 18878103 
|C190|060|5405|0|11,7|0|0|0|0|0|0|| 18878103 
|C190|160|5405|0|7,9|0|0|0|0|0|0|| 18880103 
|C190|060|5405|0|191,76|0|0|0|0|0|0|| 18880103 
|C190|100|5102|18|39,9|39,9|7,18|0|0|0|0|| 18881103 
|C190|060|5405|0|484,72|0|0|0|0|0|0|| 18881103 
|C190|000|5102|18|9,9|9,9|1,78|0|0|0|0|| 18882103 
|C190|060|5405|0|59,9|0|0|0|0|0|0|| 18882103 
|C190|000|5102|18|28,49|28,49|5,13|0|0|0|0|| 18883103 
|C190|000|5102|18|90,69|90,69|16,33|0|0|0|0|| 18883103 
|C190|060|5405|0|219,08|0|0|0|0|0|0|| 18883103 
|C190|160|5405|0|97,68|0|0|0|0|0|0|| 18883103 
|C190|100|5102|18|26,69|26,69|4,8|0|0|0|0|| 18884103 
|C190|060|5405|0|1402,39|0|0|0|0|0|0|| 18885103 
|C190|060|5405|0|104,7|0|0|0|0|0|0|| 18886103 
|C190|060|5405|0|58,5|0|0|0|0|0|0|| 18887103 
|C190|060|5405|0|299,8|0|0|0|0|0|0|| 18888103 
|C190|060|5405|0|35,48|0|0|0|0|0|0|| 18889103 
|C190|060|5405|0|139,9|0|0|0|0|0|0|| 18889103 
|C190|000|5102|18|39,07|39,07|7,03|0|0|0|0|| 18890103 
|C190|060|5405|0|10,06|0|0|0|0|0|0|| 18891103 
|C190|000|5102|18|499,9|499,9|89,98|0|0|0|0|| 18892103 
|C190|160|5405|0|75,8|0|0|0|0|0|0|| 18892103 
|C190|000|5102|18|80,17|80,17|14,43|0|0|0|0|| 18892103 
|C190|060|5405|0|99,8|0|0|0|0|0|0|| 18893103 
|C190|060|5405|0|1299,9|0|0|0|0|0|0|| 18894103 
|C190|060|5405|0|1060,2|0|0|0|0|0|0|| 18894103 
|C190|000|5102|18|259|259|46,62|0|0|0|0|| 18894103 
|C190|160|5405|0|299,9|0|0|0|0|0|0|| 18895103 
|C190|000|5102|18|236,76|236,76|42,62|0|0|0|0|| 18895103 
|C190|060|5405|0|23,78|0|0|0|0|0|0|| 18896103 
|C190|100|5102|18|189,9|189,9|34,18|0|0|0|0|| 18896103 
|C190|060|5405|0|3,9|0|0|0|0|0|0|| 18897103 
|C190|060|5405|0|601,62|0|0|0|0|0|0|| 18898103 
